route_id,service_id,trip_id,trip_headsign,trip_short_name,direction_id,block_id,shape_id
"100263","SATURDAY","18919705","DOWNTOWN SEATTLE, VIA RAINIER AVE S","LOCAL",1,"3302030","10007022"
"100263","SATURDAY","18919712","DOWNTOWN SEATTLE, VIA RAINIER AVE S","LOCAL",1,"3302030","10007021"
"100263","SATURDAY","18919722","DOWNTOWN SEATTLE, VIA RAINIER AVE S","LOCAL",1,"3302030","10007021"
"100263","SATURDAY","18919734","DOWNTOWN SEATTLE, VIA RAINIER AVE S","LOCAL",1,"3302030","10007021"
"100263","SATURDAY","18919746","DOWNTOWN SEATTLE, VIA RAINIER AVE S","LOCAL",1,"3302030","10007021"
"100263","SATURDAY","18919758","DOWNTOWN SEATTLE, VIA RAINIER AVE S","LOCAL",1,"3302030","10007029"
"100263","SATURDAY","18919785","RAINIER BEACH, VIA RAINIER AVE S","LOCAL",0,"3302030","21007004"
"100263","SATURDAY","18919794","RAINIER BEACH, VIA RAINIER AVE S","LOCAL",0,"3302030","21007004"
"100263","SATURDAY","18919804","PRENTICE ST, VIA RAINIER AVE S","LOCAL",0,"3302030","21007005"
"100263","SATURDAY","18919816","PRENTICE ST, VIA RAINIER AVE S","LOCAL",0,"3302030","21007005"
"100263","SATURDAY","18919828","PRENTICE ST, VIA RAINIER AVE S","LOCAL",0,"3302030","21007005"
"100263","SATURDAY","18920695","PRENTICE ST, VIA RAINIER AVE S","LOCAL",0,"3302030","21007010"
"100263","SATURDAY","18919715","DOWNTOWN SEATTLE, VIA RAINIER AVE S","LOCAL",1,"3302031","10007021"
"100263","SATURDAY","18919726","DOWNTOWN SEATTLE, VIA RAINIER AVE S","LOCAL",1,"3302031","10007021"
"100263","SATURDAY","18919737","DOWNTOWN SEATTLE, VIA RAINIER AVE S","LOCAL",1,"3302031","10007021"
"100263","SATURDAY","18919749","DOWNTOWN SEATTLE, VIA RAINIER AVE S","LOCAL",1,"3302031","10007021"
"100263","SATURDAY","18919761","DOWNTOWN SEATTLE, VIA RAINIER AVE S","LOCAL",1,"3302031","10007029"
"100263","SATURDAY","18919786","PRENTICE ST, VIA RAINIER AVE S","LOCAL",0,"3302031","21007005"
"100263","SATURDAY","18919797","RAINIER BEACH, VIA RAINIER AVE S","LOCAL",0,"3302031","21007004"
"100263","SATURDAY","18919808","RAINIER BEACH, VIA RAINIER AVE S","LOCAL",0,"3302031","21007004"
"100263","SATURDAY","18919819","PRENTICE ST, VIA RAINIER AVE S","LOCAL",0,"3302031","21007005"
"100263","SATURDAY","18919831","PRENTICE ST, VIA RAINIER AVE S","LOCAL",0,"3302031","21007005"
"100263","SATURDAY","18920476","DOWNTOWN SEATTLE, VIA RAINIER AVE S","LOCAL",1,"3302031","10007021"
"100263","SATURDAY","18920688","RAINIER BEACH, VIA RAINIER AVE S","LOCAL",0,"3302031","21007011"
"100264","SATURDAY","23077960","UNIVERSITY DISTRICT, FAIRVIEW","LOCAL",0,"3302032","11070032"
"100264","SATURDAY","23077966","UNIVERSITY DISTRICT, FAIRVIEW","LOCAL",0,"3302032","11070030"
"100264","SATURDAY","23077972","UNIVERSITY DISTRICT, FAIRVIEW","LOCAL",0,"3302032","11070030"
"100264","SATURDAY","23077978","UNIVERSITY DISTRICT, FAIRVIEW","LOCAL",0,"3302032","11070030"
"100264","SATURDAY","23077984","UNIVERSITY DISTRICT, FAIRVIEW","LOCAL",0,"3302032","11070030"
"100264","SATURDAY","23077995","DOWNTOWN SEATTLE, FAIRVIEW","LOCAL",1,"3302032","20070022"
"100264","SATURDAY","23078001","DOWNTOWN SEATTLE, FAIRVIEW","LOCAL",1,"3302032","20070022"
"100264","SATURDAY","23078007","DOWNTOWN SEATTLE, FAIRVIEW","LOCAL",1,"3302032","20070022"
"100264","SATURDAY","23078013","DOWNTOWN SEATTLE, FAIRVIEW","LOCAL",1,"3302032","20070022"
"100264","SATURDAY","23078019","DOWNTOWN SEATTLE, FAIRVIEW","LOCAL",1,"3302032","20070001"
"100264","SATURDAY","23077959","UNIVERSITY DISTRICT, FAIRVIEW","LOCAL",0,"3302033","11070032"
"100264","SATURDAY","23077965","UNIVERSITY DISTRICT, FAIRVIEW","LOCAL",0,"3302033","11070030"
"100264","SATURDAY","23077971","UNIVERSITY DISTRICT, FAIRVIEW","LOCAL",0,"3302033","11070030"
"100264","SATURDAY","23077977","UNIVERSITY DISTRICT, FAIRVIEW","LOCAL",0,"3302033","11070030"
"100264","SATURDAY","23077983","UNIVERSITY DISTRICT, FAIRVIEW","LOCAL",0,"3302033","11070030"
"100264","SATURDAY","23077989","UNIVERSITY DISTRICT, FAIRVIEW","LOCAL",0,"3302033","11070030"
"100264","SATURDAY","23077994","DOWNTOWN SEATTLE, FAIRVIEW","LOCAL",1,"3302033","20070022"
"100264","SATURDAY","23078000","DOWNTOWN SEATTLE, FAIRVIEW","LOCAL",1,"3302033","20070022"
"100264","SATURDAY","23078006","DOWNTOWN SEATTLE, FAIRVIEW","LOCAL",1,"3302033","20070022"
"100264","SATURDAY","23078012","DOWNTOWN SEATTLE, FAIRVIEW","LOCAL",1,"3302033","20070022"
"100264","SATURDAY","23078018","DOWNTOWN SEATTLE, FAIRVIEW","LOCAL",1,"3302033","20070022"
"100264","SATURDAY","23078026","DOWNTOWN SEATTLE, FAIRVIEW","LOCAL",1,"3302033","20070001"
"100264","SATURDAY","23077958","DOWNTOWN SEATTLE, FAIRVIEW","LOCAL",1,"3302034","20070022"
"100264","SATURDAY","23077961","UNIVERSITY DISTRICT, FAIRVIEW","LOCAL",0,"3302034","11070030"
"100264","SATURDAY","23077967","UNIVERSITY DISTRICT, FAIRVIEW","LOCAL",0,"3302034","11070030"
"100264","SATURDAY","23077973","UNIVERSITY DISTRICT, FAIRVIEW","LOCAL",0,"3302034","11070030"
"100264","SATURDAY","23077979","UNIVERSITY DISTRICT, FAIRVIEW","LOCAL",0,"3302034","11070030"
"100264","SATURDAY","23077985","UNIVERSITY DISTRICT, FAIRVIEW","LOCAL",0,"3302034","11070030"
"100264","SATURDAY","23077996","DOWNTOWN SEATTLE, FAIRVIEW","LOCAL",1,"3302034","20070022"
"100264","SATURDAY","23078002","DOWNTOWN SEATTLE, FAIRVIEW","LOCAL",1,"3302034","20070022"
"100264","SATURDAY","23078008","DOWNTOWN SEATTLE, FAIRVIEW","LOCAL",1,"3302034","20070022"
"100264","SATURDAY","23078014","DOWNTOWN SEATTLE, FAIRVIEW","LOCAL",1,"3302034","20070022"
"100264","SATURDAY","23078020","DOWNTOWN SEATTLE, FAIRVIEW","LOCAL",1,"3302034","20070001"
"100264","SATURDAY","23078022","UNIVERSITY DISTRICT, FAIRVIEW","LOCAL",0,"3302034","11070032"
"100264","SATURDAY","23077962","UNIVERSITY DISTRICT, FAIRVIEW","LOCAL",0,"3302035","11070030"
"100264","SATURDAY","23077968","UNIVERSITY DISTRICT, FAIRVIEW","LOCAL",0,"3302035","11070030"
"100264","SATURDAY","23077974","UNIVERSITY DISTRICT, FAIRVIEW","LOCAL",0,"3302035","11070030"
"100264","SATURDAY","23077980","UNIVERSITY DISTRICT, FAIRVIEW","LOCAL",0,"3302035","11070030"
"100264","SATURDAY","23077986","UNIVERSITY DISTRICT, FAIRVIEW","LOCAL",0,"3302035","11070030"
"100264","SATURDAY","23077991","DOWNTOWN SEATTLE, FAIRVIEW","LOCAL",1,"3302035","20070022"
"100264","SATURDAY","23077997","DOWNTOWN SEATTLE, FAIRVIEW","LOCAL",1,"3302035","20070022"
"100264","SATURDAY","23078003","DOWNTOWN SEATTLE, FAIRVIEW","LOCAL",1,"3302035","20070022"
"100264","SATURDAY","23078009","DOWNTOWN SEATTLE, FAIRVIEW","LOCAL",1,"3302035","20070022"
"100264","SATURDAY","23078015","DOWNTOWN SEATTLE, FAIRVIEW","LOCAL",1,"3302035","20070022"
"100264","SATURDAY","23078021","DOWNTOWN SEATTLE, FAIRVIEW","LOCAL",1,"3302035","20070001"
"100264","SATURDAY","23078023","UNIVERSITY DISTRICT, FAIRVIEW","LOCAL",0,"3302035","11070032"
"100264","SATURDAY","23077963","UNIVERSITY DISTRICT, FAIRVIEW","LOCAL",0,"3302036","11070030"
"100264","SATURDAY","23077969","UNIVERSITY DISTRICT, FAIRVIEW","LOCAL",0,"3302036","11070030"
"100264","SATURDAY","23077975","UNIVERSITY DISTRICT, FAIRVIEW","LOCAL",0,"3302036","11070030"
"100264","SATURDAY","23077981","UNIVERSITY DISTRICT, FAIRVIEW","LOCAL",0,"3302036","11070030"
"100264","SATURDAY","23077987","UNIVERSITY DISTRICT, FAIRVIEW","LOCAL",0,"3302036","11070030"
"100264","SATURDAY","23077992","DOWNTOWN SEATTLE, FAIRVIEW","LOCAL",1,"3302036","20070022"
"100264","SATURDAY","23077998","DOWNTOWN SEATTLE, FAIRVIEW","LOCAL",1,"3302036","20070022"
"100264","SATURDAY","23078004","DOWNTOWN SEATTLE, FAIRVIEW","LOCAL",1,"3302036","20070022"
"100264","SATURDAY","23078010","DOWNTOWN SEATTLE, FAIRVIEW","LOCAL",1,"3302036","20070022"
"100264","SATURDAY","23078016","DOWNTOWN SEATTLE, FAIRVIEW","LOCAL",1,"3302036","20070022"
"100263","SUNDAY","18921882","PRENTICE ST, VIA RAINIER AVE S","LOCAL",0,"3302110","21007046"
"100263","SUNDAY","18921894","PRENTICE ST, VIA RAINIER AVE S","LOCAL",0,"3302110","21007046"
"100263","SUNDAY","18921907","RAINIER BEACH, VIA RAINIER AVE S","LOCAL",0,"3302110","21007047"
"100263","SUNDAY","18921925","RAINIER BEACH, VIA RAINIER AVE S","LOCAL",0,"3302110","21007047"
"100447","SUNDAY","18921931","DOWNTOWN SEATTLE, BROADWAY","LOCAL",1,"3302110","20049030"
"100447","SUNDAY","18921937","DOWNTOWN SEATTLE, BROADWAY","LOCAL",1,"3302110","20049030"
"100447","SUNDAY","18921949","DOWNTOWN SEATTLE, BROADWAY","LOCAL",1,"3302110","20049030"
"100447","SUNDAY","18921962","DOWNTOWN SEATTLE, BROADWAY","LOCAL",1,"3302110","20049030"
"100447","SUNDAY","18921980","DOWNTOWN SEATTLE, BROADWAY","LOCAL",1,"3302110","20049030"
"100447","SUNDAY","18921994","DOWNTOWN SEATTLE, BROADWAY","LOCAL",1,"3302110","20049030"
"100263","SUNDAY","18922009","RAINIER BEACH, VIA RAINIER AVE S","LOCAL",0,"3302110","21007047"
"100447","SUNDAY","18922026","TO ROUTE 49, VIA BROADWAY","LOCAL",0,"3302110","11049016"
"100263","SUNDAY","20057621","S JACKSON ST","LOCAL",1,"3302110","10007048"
"100447","SUNDAY","18921779","UNIVERSITY DISTRICT, BROADWAY","LOCAL",0,"3302111","11049032"
"100447","SUNDAY","18921792","UNIVERSITY DISTRICT, BROADWAY","LOCAL",0,"3302111","11049032"
"100447","SUNDAY","18921805","UNIVERSITY DISTRICT, BROADWAY","LOCAL",0,"3302111","11049032"
"100447","SUNDAY","18921819","UNIVERSITY DISTRICT, BROADWAY","LOCAL",0,"3302111","11049032"
"100447","SUNDAY","18921825","UNIVERSITY DISTRICT, BROADWAY","LOCAL",0,"3302111","11049029"
"100263","SUNDAY","18921827","DOWNTOWN SEATTLE, VIA RAINIER AVE S","LOCAL",1,"3302111","10007009"
"100263","SUNDAY","18921840","DOWNTOWN SEATTLE, VIA RAINIER AVE S","LOCAL",1,"3302111","10007009"
"100263","SUNDAY","18921853","DOWNTOWN SEATTLE, VIA RAINIER AVE S","LOCAL",1,"3302111","10007009"
"100263","SUNDAY","18921867","DOWNTOWN SEATTLE, VIA RAINIER AVE S","LOCAL",1,"3302111","10007009"
"100263","SUNDAY","18921873","DOWNTOWN SEATTLE, VIA RAINIER AVE S","LOCAL",1,"3302111","10007009"
"100263","SUNDAY","18921875","PRENTICE ST, VIA RAINIER AVE S","LOCAL",0,"3302111","21007005"
"100263","SUNDAY","18921889","RAINIER BEACH, VIA RAINIER AVE S","LOCAL",0,"3302111","21007047"
"100263","SUNDAY","18921902","PRENTICE ST, VIA RAINIER AVE S","LOCAL",0,"3302111","21007046"
"100263","SUNDAY","18921915","RAINIER BEACH, VIA RAINIER AVE S","LOCAL",0,"3302111","21007047"
"100263","SUNDAY","18921927","RAINIER BEACH, VIA RAINIER AVE S","LOCAL",0,"3302111","21007044"
"100447","SUNDAY","18921944","DOWNTOWN SEATTLE, BROADWAY","LOCAL",1,"3302111","20049030"
"100447","SUNDAY","18921957","DOWNTOWN SEATTLE, BROADWAY","LOCAL",1,"3302111","20049030"
"100447","SUNDAY","18921970","DOWNTOWN SEATTLE, BROADWAY","LOCAL",1,"3302111","20049030"
"100447","SUNDAY","18921982","DOWNTOWN SEATTLE, BROADWAY","LOCAL",1,"3302111","20049030"
"100263","SUNDAY","18921987","DOWNTOWN SEATTLE, VIA RAINIER AVE S","LOCAL",1,"3302111","10007021"
"100447","SUNDAY","18921992","DOWNTOWN SEATTLE, BROADWAY","LOCAL",1,"3302111","20049030"
"100263","SUNDAY","18921998","RAINIER BEACH, VIA RAINIER AVE S","LOCAL",0,"3302111","21007004"
"100263","SUNDAY","18922000","DOWNTOWN SEATTLE, VIA RAINIER AVE S","LOCAL",1,"3302111","10007021"
"100263","SUNDAY","18922011","RAINIER BEACH, VIA RAINIER AVE S","LOCAL",0,"3302111","21007004"
"100263","SUNDAY","21825641","RAINIER BEACH, VIA RAINIER AVE S","LOCAL",0,"3302111","21007051"
"100263","SUNDAY","23466440","DOWNTOWN SEATTLE, VIA RAINIER AVE S","LOCAL",1,"3302111","10007029"
"100263","SUNDAY","18921765","DOWNTOWN SEATTLE, VIA RAINIER AVE S","LOCAL",1,"3302112","10007045"
"100447","SUNDAY","18921771","UNIVERSITY DISTRICT, BROADWAY","LOCAL",0,"3302112","11049032"
"100447","SUNDAY","18921778","UNIVERSITY DISTRICT, BROADWAY","LOCAL",0,"3302112","11049032"
"100447","SUNDAY","18921791","UNIVERSITY DISTRICT, BROADWAY","LOCAL",0,"3302112","11049032"
"100447","SUNDAY","18921804","UNIVERSITY DISTRICT, BROADWAY","LOCAL",0,"3302112","11049032"
"100447","SUNDAY","18921814","UNIVERSITY DISTRICT, BROADWAY","LOCAL",0,"3302112","11049032"
"100263","SUNDAY","18921839","DOWNTOWN SEATTLE, VIA RAINIER AVE S","LOCAL",1,"3302112","10007009"
"100263","SUNDAY","18921852","DOWNTOWN SEATTLE, VIA RAINIER AVE S","LOCAL",1,"3302112","10007009"
"100263","SUNDAY","18921862","DOWNTOWN SEATTLE, VIA RAINIER AVE S","LOCAL",1,"3302112","10007009"
"100263","SUNDAY","18921879","PRENTICE ST, VIA RAINIER AVE S","LOCAL",0,"3302112","21007046"
"100263","SUNDAY","18921888","PRENTICE ST, VIA RAINIER AVE S","LOCAL",0,"3302112","21007046"
"100263","SUNDAY","18921901","RAINIER BEACH, VIA RAINIER AVE S","LOCAL",0,"3302112","21007047"
"100263","SUNDAY","18921914","PRENTICE ST, VIA RAINIER AVE S","LOCAL",0,"3302112","21007046"
"100263","SUNDAY","18921922","PRENTICE ST, VIA RAINIER AVE S","LOCAL",0,"3302112","21007046"
"100447","SUNDAY","18921934","DOWNTOWN SEATTLE, BROADWAY","LOCAL",1,"3302112","20049030"
"100447","SUNDAY","18921943","DOWNTOWN SEATTLE, BROADWAY","LOCAL",1,"3302112","20049030"
"100447","SUNDAY","18921956","DOWNTOWN SEATTLE, BROADWAY","LOCAL",1,"3302112","20049030"
"100447","SUNDAY","18921969","DOWNTOWN SEATTLE, BROADWAY","LOCAL",1,"3302112","20049030"
"100447","SUNDAY","18921977","DOWNTOWN SEATTLE, BROADWAY","LOCAL",1,"3302112","20049030"
"100263","SUNDAY","18922004","DOWNTOWN SEATTLE, VIA RAINIER AVE S","LOCAL",1,"3302112","10007009"
"100263","SUNDAY","18922005","RAINIER BEACH, VIA RAINIER AVE S","LOCAL",0,"3302112","21007004"
"100263","SUNDAY","18922019","DOWNTOWN SEATTLE, VIA RAINIER AVE S","LOCAL",1,"3302112","10007021"
"100263","SUNDAY","18922034","PRENTICE ST, VIA RAINIER AVE S","LOCAL",0,"3302112","21007010"
"100263","SUNDAY","20057612","S JACKSON ST","LOCAL",1,"3302112","10007048"
"100263","SUNDAY","18921766","DOWNTOWN SEATTLE, VIA RAINIER AVE S","LOCAL",1,"3302113","10007009"
"100447","SUNDAY","18921772","UNIVERSITY DISTRICT, BROADWAY","LOCAL",0,"3302113","11049032"
"100447","SUNDAY","18921780","UNIVERSITY DISTRICT, BROADWAY","LOCAL",0,"3302113","11049032"
"100447","SUNDAY","18921793","UNIVERSITY DISTRICT, BROADWAY","LOCAL",0,"3302113","11049032"
"100447","SUNDAY","18921806","UNIVERSITY DISTRICT, BROADWAY","LOCAL",0,"3302113","11049032"
"100447","SUNDAY","18921815","UNIVERSITY DISTRICT, BROADWAY","LOCAL",0,"3302113","11049032"
"100263","SUNDAY","18921828","DOWNTOWN SEATTLE, VIA RAINIER AVE S","LOCAL",1,"3302113","10007009"
"100263","SUNDAY","18921841","DOWNTOWN SEATTLE, VIA RAINIER AVE S","LOCAL",1,"3302113","10007009"
"100263","SUNDAY","18921854","DOWNTOWN SEATTLE, VIA RAINIER AVE S","LOCAL",1,"3302113","10007009"
"100263","SUNDAY","18921863","DOWNTOWN SEATTLE, VIA RAINIER AVE S","LOCAL",1,"3302113","10007009"
"100263","SUNDAY","18921880","PRENTICE ST, VIA RAINIER AVE S","LOCAL",0,"3302113","21007046"
"100263","SUNDAY","18921890","PRENTICE ST, VIA RAINIER AVE S","LOCAL",0,"3302113","21007046"
"100263","SUNDAY","18921903","RAINIER BEACH, VIA RAINIER AVE S","LOCAL",0,"3302113","21007047"
"100263","SUNDAY","18921916","PRENTICE ST, VIA RAINIER AVE S","LOCAL",0,"3302113","21007046"
"100263","SUNDAY","18921923","PRENTICE ST, VIA RAINIER AVE S","LOCAL",0,"3302113","21007046"
"100447","SUNDAY","18921935","DOWNTOWN SEATTLE, BROADWAY","LOCAL",1,"3302113","20049030"
"100447","SUNDAY","18921945","DOWNTOWN SEATTLE, BROADWAY","LOCAL",1,"3302113","20049030"
"100447","SUNDAY","18921958","DOWNTOWN SEATTLE, BROADWAY","LOCAL",1,"3302113","20049030"
"100447","SUNDAY","18921971","DOWNTOWN SEATTLE, BROADWAY","LOCAL",1,"3302113","20049030"
"100447","SUNDAY","18921978","DOWNTOWN SEATTLE, BROADWAY","LOCAL",1,"3302113","20049030"
"100263","SUNDAY","18922025","RAINIER BEACH, VIA RAINIER AVE S","LOCAL",0,"3302113","21007011"
"100263","SUNDAY","20057617","S JACKSON ST","LOCAL",1,"3302113","10007048"
"100447","SUNDAY","18921781","UNIVERSITY DISTRICT, BROADWAY","LOCAL",0,"3302114","11049032"
"100208","WEEKDAY","23239511","DOWNTOWN SEATTLE, VIA AURORA AVE N","EXPRESS",1,"3301067","20358028"
"100187","WEEKDAY","23239082","BOTHELL","EXPRESS",0,"3301068","11312074"
"100183","WEEKDAY","23617672","KENMORE P&R, EXPRESS","EXPRESS",0,"3301069","11309002"
"100190","WEEKDAY","23238806","MERIDIAN PARK, GREEN LAKE","LOCAL",0,"3301070","11316012"
"100261","WEEKDAY","23239812","UNIVERSITY DISTRICT, UNIVERSITY VILLAGE","LOCAL",1,"3301071","20068085"
"100259","WEEKDAY","23239813","NORTHGATE, ROOSEVELT","LOCAL",0,"3301071","11067062"
"100256","WEEKDAY","23239814","DOWNTOWN SEATTLE, EASTLAKE","EXPRESS",1,"3301071","20066018"
"100215","WEEKDAY","23238879","UNIVERSITY DISTRICT, JACKSON PARK","EXPRESS",1,"3301072","20373012"
"100187","WEEKDAY","23239079","DOWNTOWN SEATTLE","EXPRESS",1,"3301072","20312047"
"100187","WEEKDAY","23239077","DOWNTOWN SEATTLE","EXPRESS",1,"3301073","20312047"
"100221","WEEKDAY","23238975","NORTHGATE, NORTHEAST 125TH ONLY","LOCAL",0,"3301074","11041223"
"100221","WEEKDAY","23238976","NORTHGATE, NORTHEAST 125TH ONLY","LOCAL",0,"3301074","11041223"
"100190","WEEKDAY","23238805","MERIDIAN PARK, GREEN LAKE","LOCAL",0,"3301075","11316013"
"100261","WEEKDAY","23239790","UNIVERSITY DISTRICT, UNIVERSITY VILLAGE","LOCAL",1,"3301076","20068085"
"100259","WEEKDAY","23239791","NORTHGATE, ROOSEVELT","LOCAL",0,"3301076","11067062"
"100256","WEEKDAY","23239792","DOWNTOWN SEATTLE, EASTLAKE","EXPRESS",1,"3301076","20066018"
"100208","WEEKDAY","23239540","AURORA VILLAGE, VIA AURORA AVE N","EXPRESS",0,"3301077","11358029"
"100178","WEEKDAY","23392259","RICHMOND BEACH","LOCAL",0,"3301077","11304021"
"100204","WEEKDAY","23239383","NORTHGATE, RIDGECREST","LOCAL",1,"3301078","20347011"
"100203","WEEKDAY","23239384","AURORA VILLAGE, HALLER LAKE","LOCAL",0,"3301078","11346009"
"100203","WEEKDAY","23239385","NORTHGATE, HALLER LAKE","LOCAL",1,"3301078","20346008"
"100204","WEEKDAY","23239386","MOUNTLAKE TERRACE, RIDGECREST","LOCAL",0,"3301078","11347009"
"100204","WEEKDAY","23239387","NORTHGATE, RIDGECREST","LOCAL",1,"3301078","20347011"
"100203","WEEKDAY","23239388","AURORA VILLAGE, HALLER LAKE","LOCAL",0,"3301078","11346009"
"100203","WEEKDAY","23239389","NORTHGATE, HALLER LAKE","LOCAL",1,"3301078","20346008"
"100204","WEEKDAY","23239390","MOUNTLAKE TERRACE, RIDGECREST","LOCAL",0,"3301078","11347009"
"100204","WEEKDAY","23239391","NORTHGATE, RIDGECREST","LOCAL",1,"3301078","20347011"
"100203","WEEKDAY","23239392","AURORA VILLAGE, HALLER LAKE","LOCAL",0,"3301078","11346009"
"100203","WEEKDAY","23239393","NORTHGATE, HALLER LAKE","LOCAL",1,"3301078","20346008"
"100204","WEEKDAY","23239394","MOUNTLAKE TERRACE, RIDGECREST","LOCAL",0,"3301078","11347009"
"100204","WEEKDAY","23239395","NORTHGATE, RIDGECREST","LOCAL",1,"3301078","20347011"
"100203","WEEKDAY","23239396","AURORA VILLAGE, HALLER LAKE","LOCAL",0,"3301078","11346009"
"100203","WEEKDAY","23239397","NORTHGATE, HALLER LAKE","LOCAL",1,"3301078","20346008"
"100204","WEEKDAY","23239398","MOUNTLAKE TERRACE, RIDGECREST","LOCAL",0,"3301078","11347009"
"100204","WEEKDAY","23239399","NORTHGATE, RIDGECREST","LOCAL",1,"3301078","20347011"
"100187","WEEKDAY","23239074","DOWNTOWN SEATTLE","EXPRESS",1,"3301079","20312048"
"100184","WEEKDAY","23239900","CENTRAL MAGNOLIA, FREMONT","LOCAL",0,"3301079","31031046"
"100269","WEEKDAY","23240035","UNIVERSITY DISTRICT, LAKE CITY","LOCAL",1,"3301079","20075166"
"100269","WEEKDAY","23240051","UNIVERSITY DISTRICT, LAKE CITY","LOCAL",1,"3301079","20075156"
"100269","WEEKDAY","23240054","UNIVERSITY DISTRICT, LAKE CITY","LOCAL",1,"3301079","20075156"
"100269","WEEKDAY","23240066","NORTHGATE, LAKE CITY","LOCAL",0,"3301079","11075163"
"100269","WEEKDAY","23240068","NORTHGATE, LAKE CITY","LOCAL",0,"3301079","11075155"
"100269","WEEKDAY","23240070","NORTHGATE, LAKE CITY","LOCAL",0,"3301079","11075163"
"100269","WEEKDAY","23240080","UNIVERSITY DISTRICT, LAKE CITY","LOCAL",1,"3301079","20075166"
"100193","WEEKDAY","23240134","SEATTLE CENTER, FREMONT","LOCAL",0,"3301079","21032115"
"100193","WEEKDAY","23240141","SEATTLE CENTER, FREMONT","LOCAL",0,"3301079","21032115"
"100193","WEEKDAY","23240156","SEATTLE CENTER, FREMONT","LOCAL",0,"3301079","21032115"
"100193","WEEKDAY","23240163","SEATTLE CENTER, FREMONT","LOCAL",0,"3301079","21032115"
"100184","WEEKDAY","23240217","UNIVERSITY DISTRICT, FREMONT","LOCAL",1,"3301079","40031045"
"100269","WEEKDAY","23240247","NORTHGATE, LAKE CITY","LOCAL",0,"3301079","11075157"
"100269","WEEKDAY","23240271","NORTHGATE, LAKE CITY","LOCAL",0,"3301079","11075155"
"100269","WEEKDAY","23240272","UNIVERSITY DISTRICT, LAKE CITY","LOCAL",1,"3301079","20075166"
"100193","WEEKDAY","23619267","UNIVERSITY DISTRICT, FREMONT","LOCAL",1,"3301079","10032119"
"100193","WEEKDAY","23619274","UNIVERSITY DISTRICT, FREMONT","LOCAL",1,"3301079","10032119"
"100193","WEEKDAY","23619289","UNIVERSITY DISTRICT, FREMONT","LOCAL",1,"3301079","10032119"
"100193","WEEKDAY","23619295","UNIVERSITY DISTRICT, FREMONT","LOCAL",1,"3301079","10032119"
"100178","WEEKDAY","23459876","DOWNTOWN SEATTLE","LOCAL",1,"3301080","20304020"
"100187","WEEKDAY","23239046","DOWNTOWN SEATTLE","EXPRESS",1,"3301081","20312048"
"100208","WEEKDAY","23239411","DOWNTOWN SEATTLE, VIA AURORA AVE N","EXPRESS",1,"3301081","20358028"
"100208","WEEKDAY","23239412","AURORA VILLAGE, VIA AURORA AVE N","EXPRESS",0,"3301081","11358030"
"100208","WEEKDAY","23239468","DOWNTOWN SEATTLE, VIA AURORA AVE N","EXPRESS",1,"3301081","20358028"
"100182","WEEKDAY","23239061","HORIZON VIEW","LOCAL",0,"3301082","11308032"
"100221","WEEKDAY","23238868","DOWNTOWN SEATTLE, NORTHGATE","LOCAL",1,"3301083","20041228"
"100221","WEEKDAY","23238869","DOWNTOWN SEATTLE","LOCAL",1,"3301083","20041229"
"100190","WEEKDAY","23238803","MERIDIAN PARK, GREEN LAKE","LOCAL",0,"3301084","11316013"
"100184","WEEKDAY","23239741","UNIVERSITY DISTRICT, FREMONT","LOCAL",1,"3301085","40031044"
"100184","WEEKDAY","23239901","UNIVERSITY DISTRICT, FREMONT","LOCAL",1,"3301085","40031045"
"100184","WEEKDAY","23239902","CENTRAL MAGNOLIA, FREMONT","LOCAL",0,"3301085","31031046"
"100184","WEEKDAY","23239909","CENTRAL MAGNOLIA, FREMONT","LOCAL",0,"3301085","31031046"
"100269","WEEKDAY","23240024","NORTHGATE, LAKE CITY","LOCAL",0,"3301085","11075155"
"100269","WEEKDAY","23240026","NORTHGATE, LAKE CITY","LOCAL",0,"3301085","11075163"
"100269","WEEKDAY","23240045","UNIVERSITY DISTRICT, LAKE CITY","LOCAL",1,"3301085","20075166"
"100269","WEEKDAY","23240047","NORTHGATE, LAKE CITY","LOCAL",0,"3301085","11075163"
"100269","WEEKDAY","23240049","UNIVERSITY DISTRICT, LAKE CITY","LOCAL",1,"3301085","20075156"
"100193","WEEKDAY","23240135","SEATTLE CENTER, FREMONT","LOCAL",0,"3301085","21032115"
"100193","WEEKDAY","23240142","SEATTLE CENTER, FREMONT","LOCAL",0,"3301085","21032115"
"100269","WEEKDAY","23240228","UNIVERSITY DISTRICT, LAKE CITY","LOCAL",1,"3301085","20075156"
"100269","WEEKDAY","23240261","UNIVERSITY DISTRICT, LAKE CITY","LOCAL",1,"3301085","20075166"
"100269","WEEKDAY","23240270","NORTHGATE, LAKE CITY","LOCAL",0,"3301085","11075155"
"100193","WEEKDAY","23619268","UNIVERSITY DISTRICT, FREMONT","LOCAL",1,"3301085","10032119"
"100193","WEEKDAY","23619275","UNIVERSITY DISTRICT, FREMONT","LOCAL",1,"3301085","10032119"
"100190","WEEKDAY","23238794","DOWNTOWN SEATTLE, GREEN LAKE","LOCAL",1,"3301086","20316011"
"100190","WEEKDAY","23238798","DOWNTOWN SEATTLE, GREEN LAKE","LOCAL",1,"3301086","20316011"
"100178","WEEKDAY","23459875","DOWNTOWN SEATTLE","LOCAL",1,"3301087","20304020"
